page   num  type   width height color comp bpc  enc interp  object ID x-ppi y-ppi size ratio
  88  2365 image     411   411  icc     3   8  jpeg   no       379  0   150   150 4273B 0.8%
  88  2366 smask     411   411  gray    1   8  image  no       379  0   150   150 3748B 2.2%
  88  2367 image    1187    28  icc     3   8  image  no      4111  0   150   149  413B 0.4%
  88  2368 smask    1187    28  gray    1   8  image  no      4111  0   150   149  162B 0.5%
  89  2369 image    1401  1082  icc     3   8  jpeg   no      4119  0   127   127 67.1K 1.5%
  89  2370 image    1650  1228  icc     3   8  jpeg   no      2163  0   150   150  544B 0.0%
  89  2371 mask     3300  2456  -       1   1  image  no      2163  0   300   300 5556B 0.5%
  89  2372 image    1456    94  icc     3   8  jpeg   no       404  0   132   132 7291B 1.8%
  89  2373 image     411   411  icc     3   8  jpeg   no       379  0   186   186 4273B 0.8%
  89  2374 smask     411   411  gray    1   8  image  no       379  0   186   186 3748B 2.2%
  89  2375 image    1154   354  icc     3   8  jpeg   no      4127  0   150   150 25.6K 2.1%
  89  2376 smask    1154   354  gray    1   8  jpeg   no      4127  0   150   150 24.3K 6.1%
  90  2377 image    1167   306  icc     3   8  jpeg   no      1559  0   150   150 2401B 0.2%
  90  2378 smask    1167   306  gray    1   8  image  no      1559  0   150   150 1629B 0.5%
  90  2379 image    1670  1173  icc     3   8  jpeg   no      3799  0   150   150 4383B 0.1%
  90  2380 smask    1670  1173  gray    1   8  jpeg   no      3799  0   150   150 3694B 0.2%
  90  2381 image    1151   610  icc     3   8  jpeg   no      4136  0   108   108 71.3K 3.5%
  90  2382 image    1151   610  icc     3   8  jpeg   no      4136  0   108   108 71.3K 3.5%
  90  2383 image    1151   610  icc     3   8  jpeg   no      4136  0   108   108 71.3K 3.5%
  90  2384 image    1151   610  icc     3   8  jpeg   no      4136  0   114   114 71.3K 3.5%
  90  2385 image    1151   610  icc     3   8  jpeg   no      4136  0   111   111 71.3K 3.5%
  90  2386 image     522   284  icc     3   8  jpeg   no      4163  0   150   150 14.6K 3.4%
  91  2387 image    1167   306  icc     3   8  jpeg   no      1559  0   150   150 2401B 0.2%
  91  2388 smask    1167   306  gray    1   8  image  no      1559  0   150   150 1629B 0.5%
  91  2389 image    1670  1173  icc     3   8  jpeg   no      3799  0   150   150 4383B 0.1%
  91  2390 smask    1670  1173  gray    1   8  jpeg   no      3799  0   150   150 3694B 0.2%
  91  2391 image    1151   610  icc     3   8  jpeg   no      4136  0   108   108 71.3K 3.5%
  91  2392 image     887   887  icc     3   8  jpeg   no       571  0   166   166 10.5K 0.5%
  91  2393 smask     887   887  gray    1   8  jpeg   no       571  0   166   166 8656B 1.1%
  91  2394 image     514   277  icc     3   8  jpeg   no      4192  0   150   150 14.5K 3.5%
  91  2395 image     432   247  icc     3   8  jpeg   no      4195  0   132   132 11.5K 3.7%
  91  2396 image     432   254  icc     3   8  jpeg   no      4198  0   137   137 11.5K 3.6%
  92  2397 image    1167   306  icc     3   8  jpeg   no      1559  0   150   150 2401B 0.2%
  92  2398 smask    1167   306  gray    1   8  image  no      1559  0   150   150 1629B 0.5%
  92  2399 image    1670  1173  icc     3   8  jpeg   no      3799  0   150   150 4383B 0.1%
  92  2400 smask    1670  1173  gray    1   8  jpeg   no      3799  0   150   150 3694B 0.2%
  92  2401 image     480   413  icc     3   8  jpeg   no      4214  0   150   150 19.4K 3.3%
  92  2402 image     480   382  icc     3   8  jpeg   no      4217  0   146   146 19.2K 3.6%
  92  2403 image     480   400  icc     3   8  jpeg   no      4220  0   150   150 19.6K 3.5%
  92  2404 image     431   370  icc     3   8  jpeg   no      4223  0   150   150 15.8K 3.4%
  92  2405 image     437   370  icc     3   8  jpeg   no      4226  0   150   150 16.8K 3.6%
  92  2406 image     423   326  icc     3   8  jpeg   no      4229  0   150   150 16.3K 4.0%
  93  2407 image    1167   306  icc     3   8  jpeg   no      1559  0   150   150 2401B 0.2%
  93  2408 smask    1167   306  gray    1   8  image  no      1559  0   150   150 1629B 0.5%
  93  2409 image    1670  1173  icc     3   8  jpeg   no      3799  0   150   150 4383B 0.1%
  93  2410 smask    1670  1173  gray    1   8  jpeg   no      3799  0   150   150 3694B 0.2%
  93  2411 image     887   887  icc     3   8  jpeg   no       571  0   166   166 10.5K 0.5%
  93  2412 smask     887   887  gray    1   8  jpeg   no       571  0   166   166 8656B 1.1%
  93  2413 image     477   397  icc     3   8  jpeg   no      4277  0   150   150 19.4K 3.5%
  93  2414 image     480   406  icc     3   8  jpeg   no      4280  0   145   145 18.5K 3.2%
  93  2415 image     480   384  icc     3   8  jpeg   no      4283  0   145   145 20.1K 3.7%
  94  2416 image    1457  1125  icc     3   8  jpeg   no      4299  0   132   132  110K 2.3%
  94  2417 image    1650  1228  icc     3   8  jpeg   no      2163  0   150   150  544B 0.0%
  94  2418 mask     3300  2456  -       1   1  image  no      2163  0   300   300 5556B 0.5%
  94  2419 image     411   411  icc     3   8  jpeg   no       379  0   186   186 4273B 0.8%
  94  2420 smask     411   411  gray    1   8  image  no       379  0   186   186 3748B 2.2%
  94  2421 image     377   217  icc     3   8  jpeg   no      4307  0   150   150 4967B 2.0%
  94  2422 smask     377   217  gray    1   8  jpeg   no      4307  0   150   150 4901B 6.0%
  95  2423 image    1167   306  icc     3   8  jpeg   no      1559  0   150   150 2401B 0.2%
  95  2424 smask    1167   306  gray    1   8  image  no      1559  0   150   150 1629B 0.5%
  95  2425 image    1670  1173  icc     3   8  jpeg   no      4319  0   150   150 2812B 0.0%
  95  2426 smask    1670  1173  gray    1   8  jpeg   no      4319  0   150   150 3083B 0.2%
  95  2427 image     887   887  icc     3   8  jpeg   no       571  0   166   166 10.5K 0.5%
  95  2428 smask     887   887  gray    1   8  jpeg   no       571  0   166   166 8656B 1.1%
  95  2429 image     233   183  icc     3   8  jpeg   no      4332  0   142   142 4181B 3.3%
  95  2430 image     383   383  icc     3   8  jpeg   no      4338  0   150   150 4311B 1.0%
  95  2431 smask     383   383  gray    1   8  jpeg   no      4338  0   150   150 1699B 1.2%
  95  2432 image     383   383  icc     3   8  jpeg   no      4344  0   150   150 2091B 0.5%
  95  2433 smask     383   383  gray    1   8  jpeg   no      4344  0   150   150 1474B 1.0%
  95  2434 image     383   383  icc     3   8  jpeg   no      4350  0   150   150 1474B 0.3%
  95  2435 smask     383   383  gray    1   8  jpeg   no      4350  0   150   150 1027B 0.7%
  95  2436 image     383   383  icc     3   8  jpeg   no      4356  0   150   150 3200B 0.7%
  95  2437 smask     383   383  gray    1   8  jpeg   no      4356  0   150   150 1809B 1.2%
  95  2438 image     500   500  icc     3   8  jpeg   no      4362  0   126   126 1592B 0.2%
  95  2439 smask     500   500  gray    1   8  jpeg   no      4362  0   126   126 1039B 0.4%
  95  2440 image     300   300  icc     3   8  jpeg   no      4368  0   145   145 3770B 1.4%
  95  2441 smask     300   300  gray    1   8  jpeg   no      4368  0   145   145 1732B 1.9%
  95  2442 image     600   600  icc     3   8  jpeg   no      4374  0   188   188 15.2K 1.4%
  95  2443 smask     600   600  gray    1   8  jpeg   no      4374  0   188   188 6432B 1.8%
  95  2444 image     600   600  icc     3   8  jpeg   no      4374  0   188   188 15.2K 1.4%
  95  2445 smask     600   600  gray    1   8  jpeg   no      4374  0   188   188 6432B 1.8%
  95  2446 image     600   600  icc     3   8  jpeg   no      4374  0   142   142 15.2K 1.4%
  95  2447 smask     600   600  gray    1   8  jpeg   no      4374  0   142   142 6432B 1.8%
  95  2448 image     600   600  icc     3   8  jpeg   no      4374  0   142   142 15.2K 1.4%
  95  2449 smask     600   600  gray    1   8  jpeg   no      4374  0   142   142 6432B 1.8%
  95  2450 image     600   600  icc     3   8  jpeg   no      4374  0   142   142 15.2K 1.4%
  95  2451 smask     600   600  gray    1   8  jpeg   no      4374  0   142   142 6432B 1.8%
  95  2452 image     500   500  icc     3   8  jpeg   no      4392  0   150   150 17.5K 2.4%
  95  2453 smask     500   500  gray    1   8  jpeg   no      4392  0   150   150 9646B 3.9%
  95  2454 image     500   500  icc     3   8  jpeg   no      4392  0   150   150 17.5K 2.4%
  95  2455 smask     500   500  gray    1   8  jpeg   no      4392  0   150   150 9646B 3.9%
  95  2456 image     500   500  icc     3   8  jpeg   no      4392  0   150   150 17.5K 2.4%
  95  2457 smask     500   500  gray    1   8  jpeg   no      4392  0   150   150 9646B 3.9%
  95  2458 image     500   500  icc     3   8  jpeg   no      4392  0   150   150 17.5K 2.4%
  95  2459 smask     500   500  gray    1   8  jpeg   no      4392  0   150   150 9646B 3.9%
  95  2460 image     500   500  icc     3   8  jpeg   no      4392  0   150   150 17.5K 2.4%
  95  2461 smask     500   500  gray    1   8  jpeg   no      4392  0   150   150 9646B 3.9%
  96  2462 image    1457  1125  icc     3   8  jpeg   no      4401  0   132   132  309K 6.4%
  96  2463 image    1650  1275  icc     3   8  jpeg   no       123  0   150   150  538B 0.0%
  96  2464 image     411   411  icc     3   8  jpeg   no       379  0   150   150 4273B 0.8%
  96  2465 smask     411   411  gray    1   8  image  no       379  0   150   150 3748B 2.2%
  96  2466 image     784    28  icc     3   8  image  no      4407  0   150   149  338B 0.5%
  96  2467 smask     784    28  gray    1   8  image  no      4407  0   150   149  119B 0.5%
  96  2468 image     834   312  icc     3   8  jpeg   no      4412  0   150   150 10.4K 1.4%
  96  2469 smask     834   312  gray    1   8  jpeg   no      4412  0   150   150 10.6K 4.2%
  97  2470 image    1457  1125  icc     3   8  jpeg   no      4422  0   132   132 81.9K 1.7%
  97  2471 image    1650  1228  icc     3   8  jpeg   no      2163  0   150   150  544B 0.0%
  97  2472 mask     3300  2456  -       1   1  image  no      2163  0   300   300 5556B 0.5%
  97  2473 image    1456    94  icc     3   8  jpeg   no       404  0   132   132 7291B 1.8%
  97  2474 image     411   411  icc     3   8  jpeg   no       379  0   186   186 4273B 0.8%
  97  2475 smask     411   411  gray    1   8  image  no       379  0   186   186 3748B 2.2%
  97  2476 image     539   217  icc     3   8  jpeg   no      4430  0   150   150 6672B 1.9%
  97  2477 smask     539   217  gray    1   8  jpeg   no      4430  0   150   150 6739B 5.8%
  98  2478 image    1167   306  icc     3   8  jpeg   no      1559  0   150   150 2401B 0.2%
  98  2479 smask    1167   306  gray    1   8  image  no      1559  0   150   150 1629B 0.5%
  98  2480 image    1670  1173  icc     3   8  jpeg   no      3799  0   150   150 4383B 0.1%
  98  2481 smask    1670  1173  gray    1   8  jpeg   no      3799  0   150   150 3694B 0.2%
  98  2482 image    1320  1020  icc     3   8  jpeg   no      4443  0   120   120 52.5K 1.3%
  98  2483 smask    1320  1020  gray    1   8  jpeg   no      4443  0   120   120 12.6K 1.0%
  98  2484 image    1320  1020  icc     3   8  jpeg   no      4443  0   128   128 52.5K 1.3%
  98  2485 smask    1320  1020  gray    1   8  jpeg   no      4443  0   128   128 12.6K 1.0%
  98  2486 image    1320  1020  icc     3   8  jpeg   no      4443  0   114   114 52.5K 1.3%
  98  2487 smask    1320  1020  gray    1   8  jpeg   no      4443  0   114   114 12.6K 1.0%
  98  2488 image    1320  1020  icc     3   8  jpeg   no      4443  0   121   121 52.5K 1.3%
  98  2489 smask    1320  1020  gray    1   8  jpeg   no      4443  0   121   121 12.6K 1.0%
  98  2490 image    1188   918  icc     3   8  jpeg   no      4449  0   108   108 45.5K 1.4%
  98  2491 smask    1188   918  gray    1   8  jpeg   no      4449  0   108   108 11.4K 1.1%
  98  2492 image    1188   918  icc     3   8  jpeg   no      4449  0   108   108 45.5K 1.4%
  98  2493 smask    1188   918  gray    1   8  jpeg   no      4449  0   108   108 11.4K 1.1%
  99  2494 image    1167   306  icc     3   8  jpeg   no      1559  0   150   150 2401B 0.2%
  99  2495 smask    1167   306  gray    1   8  image  no      1559  0   150   150 1629B 0.5%
  99  2496 image    1670  1173  icc     3   8  jpeg   no      4481  0   150   150 3475B 0.1%
  99  2497 smask    1670  1173  gray    1   8  jpeg   no      4481  0   150   150 3508B 0.2%
  99  2498 image    1107   611  icc     3   8  jpeg   no      4484  0   108   108 54.2K 2.7%
  99  2499 image    1107   611  icc     3   8  jpeg   no      4484  0   108   108 54.2K 2.7%
  99  2500 image    1107   611  icc     3   8  jpeg   no      4484  0   108   108 54.2K 2.7%
  99  2501 image    1107   611  icc     3   8  jpeg   no      4484  0   108   108 54.2K 2.7%
  99  2502 image     327   327  icc     3   8  jpeg   no      4513  0   150   150 9890B 3.1%
  99  2503 smask     327   327  gray    1   8  jpeg   no      4513  0   150   150 2907B 2.7%
  99  2504 image     400   400  icc     3   8  jpeg   no      4519  0   150   150 5834B 1.2%
  99  2505 smask     400   400  gray    1   8  jpeg   no      4519  0   150   150 2836B 1.8%
 100  2506 image    1248   964  icc     3   8  jpeg   no      4538  0   113   113  159K 4.5%
 100  2507 image    1650  1228  icc     3   8  jpeg   no      2163  0   150   150  544B 0.0%
 100  2508 mask     3300  2456  -       1   1  image  no      2163  0   300   300 5556B 0.5%
 100  2509 image    1456    94  icc     3   8  jpeg   no       404  0   132   132 7291B 1.8%
 100  2510 image     411   411  icc     3   8  jpeg   no       379  0   186   186 4273B 0.8%
 100  2511 smask     411   411  gray    1   8  image  no       379  0   186   186 3748B 2.2%
 100  2512 image     525   212  icc     3   8  jpeg   no      4544  0   150   150 6515B 2.0%
 100  2513 smask     525   212  gray    1   8  jpeg   no      4544  0   150   150 6419B 5.8%
 101  2514 image    1167   306  icc     3   8  jpeg   no      1559  0   150   150 2401B 0.2%
 101  2515 smask    1167   306  gray    1   8  image  no      1559  0   150   150 1629B 0.5%
 101  2516 image    1670  1173  icc     3   8  jpeg   no      4556  0   150   150 4383B 0.1%
 101  2517 smask    1670  1173  gray    1   8  jpeg   no      4556  0   150   150 3739B 0.2%
 101  2518 image     210   194  icc     3   8  jpeg   no      4559  0   108   108 4490B 3.7%
 101  2519 image     550   550  icc     3   8  jpeg   no      4564  0   150   150 8207B 0.9%
 101  2520 smask     550   550  gray    1   8  jpeg   no      4564  0   150   150 4784B 1.6%
 101  2521 image     887   887  icc     3   8  jpeg   no       571  0   166   166 10.5K 0.5%
 101  2522 smask     887   887  gray    1   8  jpeg   no       571  0   166   166 8656B 1.1%
 101  2523 image     210   194  icc     3   8  jpeg   no      4559  0   152   152 4490B 3.7%
 101  2524 image     550   550  icc     3   8  jpeg   no      4564  0   187   187 8207B 0.9%
 101  2525 smask     550   550  gray    1   8  jpeg   no      4564  0   187   187 4784B 1.6%
 102  2526 image    1167   306  icc     3   8  jpeg   no      1559  0   150   150 2401B 0.2%
 102  2527 smask    1167   306  gray    1   8  image  no      1559  0   150   150 1629B 0.5%
 102  2528 image    1670  1173  icc     3   8  jpeg   no      4556  0   150   150 4383B 0.1%
 102  2529 smask    1670  1173  gray    1   8  jpeg   no      4556  0   150   150 3739B 0.2%
 102  2530 image     680   906  icc     3   8  jpeg   no      4597  0   150   150 23.2K 1.3%
 102  2531 smask     680   906  gray    1   8  jpeg   no      4597  0   150   150 5134B 0.8%
 102  2532 image     491   655  icc     3   8  jpeg   no      4603  0   150   150 6127B 0.6%
 102  2533 smask     491   655  gray    1   8  jpeg   no      4603  0   150   150 3357B 1.0%
 102  2534 image     367   491  icc     3   8  jpeg   no      4609  0   150   150 15.5K 2.9%
 102  2535 smask     367   491  gray    1   8  jpeg   no      4609  0   150   150 7895B 4.4%
 102  2536 image     508   678  icc     3   8  jpeg   no      4632  0   150   150 15.6K 1.5%
 102  2537 smask     508   678  gray    1   8  jpeg   no      4632  0   150   150 4452B 1.3%
